,neighbor,probability,distance,reference,id
738,D,2.5644562,41.734695,D,1
739,D,2.6838744,51.918365,D,1
740,D,2.4081154,62.10204,D,1
741,D,2.4947217,72.28571,D,1
742,D,2.3055606,82.46939,D,1
743,D,2.2274518,92.65306,D,1
744,D,2.3082194,102.83673,D,1
745,D,2.0135021,113.02041,D,1
746,D,2.1788385,123.20408,D,1
747,D,1.9934312,133.38776,D,1
748,D,1.8891705,143.57143,D,1
749,D,1.8498125,153.7551,D,1
750,D,1.8848493,163.93878,D,1
751,D,1.7766801,174.12245,D,1
752,D,1.6841656,184.30612,D,1
753,D,1.630391,194.48979,D,1
754,D,1.5573246,204.67346,D,1
755,D,1.2531376,214.85715,D,1
756,D,1.5044773,225.04082,D,1
757,D,1.2961067,235.22449,D,1
758,D,1.4089878,245.40816,D,1
759,D,1.4665227,255.59184,D,1
760,D,1.1864603,265.7755,D,1
761,D,1.3254524,275.9592,D,1
762,D,1.2595029,286.14285,D,1
763,D,1.1506258,296.32654,D,1
764,D,1.0639416,306.5102,D,1
765,D,1.1740446,316.69388,D,1
766,D,1.2088075,326.87756,D,1
767,D,1.0766071,337.06122,D,1
768,D,1.0153463,347.2449,D,1
769,D,0.796748,357.42856,D,1
770,D,0.85306585,367.61224,D,1
771,D,0.8504014,377.79593,D,1
772,D,0.8189417,387.97958,D,1
773,D,0.7457952,398.16327,D,1
774,D,0.7238227,408.34692,D,1
775,D,0.71561015,418.5306,D,1
776,D,0.6789558,428.7143,D,1
777,D,0.61136913,438.89795,D,1
778,D,0.5987444,449.08163,D,1
779,D,0.6494312,459.26532,D,1
780,D,0.5861733,469.44897,D,1
781,D,0.5949821,479.63266,D,1
782,D,0.63741815,489.8163,D,1
783,D,0.6660545,500.0,D,1
784,A,1.1320845,11.183674,A,2
785,A,1.055892,21.367348,A,2
786,A,1.0672438,31.55102,A,2
787,A,1.0220238,41.734695,A,2
788,A,1.0264963,51.918365,A,2
789,A,1.0615507,62.10204,A,2
790,A,1.0449578,72.28571,A,2
791,A,1.0468185,82.46939,A,2
792,A,1.0307826,92.65306,A,2
793,A,1.0159174,102.83673,A,2
794,A,1.0332247,113.02041,A,2
795,A,1.0172796,123.20408,A,2
796,A,1.0193398,133.38776,A,2
797,A,1.0063357,143.57143,A,2
798,A,0.9994754,153.7551,A,2
799,A,1.0237457,163.93878,A,2
800,A,0.99713707,174.12245,A,2
801,A,1.004102,184.30612,A,2
802,A,1.0184373,194.48979,A,2
803,A,1.0174195,204.67346,A,2
804,A,1.0060514,214.85715,A,2
805,A,1.0213482,225.04082,A,2
806,A,1.0098436,235.22449,A,2
807,A,1.015865,245.40816,A,2
808,A,1.0197332,255.59184,A,2
809,A,1.0040542,265.7755,A,2
810,A,1.0114101,275.9592,A,2
811,A,0.9978782,286.14285,A,2
812,A,0.99562573,296.32654,A,2
813,A,1.0074978,306.5102,A,2
814,A,1.011788,316.69388,A,2
815,A,0.9900064,326.87756,A,2
816,A,1.0049087,337.06122,A,2
817,A,1.010713,347.2449,A,2
818,A,1.0040371,357.42856,A,2
819,A,0.99025613,367.61224,A,2
820,A,0.99370193,377.79593,A,2
821,A,1.0085025,387.97958,A,2
822,A,0.995745,398.16327,A,2
823,A,1.0067304,408.34692,A,2
824,A,1.0082693,418.5306,A,2
825,A,0.9988916,428.7143,A,2
826,A,0.99949414,438.89795,A,2
827,A,1.0002633,449.08163,A,2
828,A,0.9912391,459.26532,A,2
829,A,0.9999077,469.44897,A,2
830,A,1.0073811,479.63266,A,2
831,A,0.9991051,489.8163,A,2
832,A,1.0080547,500.0,A,2
833,B,0.74053395,11.183674,A,2
834,B,0.6185458,21.367348,A,2
835,B,0.54631764,31.55102,A,2
836,B,0.7152041,41.734695,A,2
837,B,0.73820883,51.918365,A,2
838,B,0.6930064,62.10204,A,2
839,B,0.7750665,72.28571,A,2
840,B,0.7563728,82.46939,A,2
841,B,0.85245425,92.65306,A,2
842,B,0.7830645,102.83673,A,2
843,B,0.82871723,113.02041,A,2
844,B,0.8686912,123.20408,A,2
845,B,0.95036256,133.38776,A,2
846,B,0.8823789,143.57143,A,2
847,B,0.929264,153.7551,A,2
848,B,0.9322431,163.93878,A,2
849,B,0.95605934,174.12245,A,2
850,B,0.9768925,184.30612,A,2
851,B,0.93001956,194.48979,A,2
852,B,0.9228254,204.67346,A,2
853,B,0.9570765,214.85715,A,2
854,B,0.9184945,225.04082,A,2
855,B,0.940027,235.22449,A,2
856,B,0.97482187,245.40816,A,2
857,B,0.9570994,255.59184,A,2
858,B,0.9688259,265.7755,A,2
859,B,0.9671573,275.9592,A,2
860,B,0.9819444,286.14285,A,2
861,B,0.9756733,296.32654,A,2
862,B,0.9634569,306.5102,A,2
863,B,0.9930956,316.69388,A,2
864,B,1.049494,326.87756,A,2
865,B,0.9661892,337.06122,A,2
866,B,0.98279303,347.2449,A,2
867,B,1.0023692,357.42856,A,2
868,B,0.99637693,367.61224,A,2
869,B,1.0057765,377.79593,A,2
870,B,0.9842216,387.97958,A,2
871,B,0.98486394,398.16327,A,2
872,B,0.9590931,408.34692,A,2
873,B,0.98996204,418.5306,A,2
874,B,0.9583215,428.7143,A,2
875,B,1.0005274,438.89795,A,2
876,B,0.9834317,449.08163,A,2
877,B,0.9747013,459.26532,A,2
878,B,0.94727665,469.44897,A,2
879,B,0.96801883,479.63266,A,2
880,B,0.9722517,489.8163,A,2
881,B,0.9896947,500.0,A,2
882,C,0.9342385,11.183674,A,2
883,C,0.9548729,21.367348,A,2
884,C,1.01428,31.55102,A,2
885,C,1.063434,41.734695,A,2
886,C,1.0799313,51.918365,A,2
887,C,0.97077346,62.10204,A,2
888,C,1.0230718,72.28571,A,2
889,C,0.98869014,82.46939,A,2
890,C,1.0431188,92.65306,A,2
891,C,1.0424774,102.83673,A,2
892,C,1.0060192,113.02041,A,2
893,C,1.0046945,123.20408,A,2
894,C,0.9920869,133.38776,A,2
895,C,1.0251083,143.57143,A,2
896,C,1.0274357,153.7551,A,2
897,C,0.9908682,163.93878,A,2
898,C,1.0063882,174.12245,A,2
899,C,0.9870959,184.30612,A,2
900,C,0.97446257,194.48979,A,2
901,C,0.980598,204.67346,A,2
902,C,1.0143367,214.85715,A,2
903,C,0.98515934,225.04082,A,2
904,C,0.99480087,235.22449,A,2
905,C,0.9758128,245.40816,A,2
906,C,0.9658701,255.59184,A,2
907,C,0.98637074,265.7755,A,2
908,C,0.9877337,275.9592,A,2
909,C,0.98839784,286.14285,A,2
910,C,0.97641647,296.32654,A,2
911,C,0.9656979,306.5102,A,2
912,C,0.98979336,316.69388,A,2
913,C,0.9778262,326.87756,A,2
914,C,0.98408914,337.06122,A,2
915,C,0.99599457,347.2449,A,2
916,C,0.9696374,357.42856,A,2
917,C,0.990861,367.61224,A,2
918,C,0.9914349,377.79593,A,2
919,C,0.98350745,387.97958,A,2
920,C,1.0003183,398.16327,A,2
921,C,0.9791587,408.34692,A,2
922,C,0.9984267,418.5306,A,2
923,C,1.0111353,428.7143,A,2
924,C,0.9942487,438.89795,A,2
925,C,1.0148468,449.08163,A,2
926,C,1.0304393,459.26532,A,2
927,C,1.0105349,469.44897,A,2
928,C,0.99360615,479.63266,A,2
929,C,1.0291152,489.8163,A,2
930,C,1.0058026,500.0,A,2
931,D,0.890208,11.183674,A,2
932,D,1.0188535,21.367348,A,2
933,D,0.98406476,31.55102,A,2
934,D,0.9864637,41.734695,A,2
935,D,0.9703275,51.918365,A,2
936,D,0.98820627,62.10204,A,2
937,D,0.96580034,72.28571,A,2
938,D,0.9846243,82.46939,A,2
939,D,0.96516,92.65306,A,2
940,D,0.99422044,102.83673,A,2
941,D,0.98146117,113.02041,A,2
942,D,0.9964596,123.20408,A,2
943,D,0.98712707,133.38776,A,2
944,D,0.9992151,143.57143,A,2
945,D,0.9995812,153.7551,A,2
946,D,0.9843299,163.93878,A,2
947,D,1.0078148,174.12245,A,2
948,D,1.0047038,184.30612,A,2
949,D,0.99948514,194.48979,A,2
950,D,0.999209,204.67346,A,2
951,D,0.9925575,214.85715,A,2
952,D,0.9939662,225.04082,A,2
953,D,0.99969727,235.22449,A,2
954,D,0.99499387,245.40816,A,2
955,D,0.9979018,255.59184,A,2
956,D,1.006281,265.7755,A,2
957,D,0.99648136,275.9592,A,2
958,D,1.0111836,286.14285,A,2
959,D,1.0213842,296.32654,A,2
960,D,1.0126896,306.5102,A,2
961,D,0.99040705,316.69388,A,2
962,D,1.0153791,326.87756,A,2
963,D,1.0064856,337.06122,A,2
964,D,0.9904159,347.2449,A,2
965,D,1.008865,357.42856,A,2
966,D,1.0179657,367.61224,A,2
967,D,1.0116609,377.79593,A,2
968,D,0.9991681,387.97958,A,2
969,D,1.007915,398.16327,A,2
970,D,1.0078274,408.34692,A,2
971,D,0.9916744,418.5306,A,2
972,D,1.0028085,428.7143,A,2
973,D,1.0033123,438.89795,A,2
974,D,0.99497724,449.08163,A,2
975,D,1.0011348,459.26532,A,2
976,D,1.0033978,469.44897,A,2
977,D,0.9984489,479.63266,A,2
978,D,0.9916799,489.8163,A,2
979,D,0.98832387,500.0,A,2
980,A,0.74053395,11.183674,B,2
981,A,0.6185457,21.367348,B,2
982,A,0.5463177,31.55102,B,2
983,A,0.7152042,41.734695,B,2
984,A,0.73820883,51.918365,B,2
985,A,0.6930065,62.10204,B,2
986,A,0.7750665,72.28571,B,2
987,A,0.75637275,82.46939,B,2
988,A,0.8524542,92.65306,B,2
989,A,0.78306454,102.83673,B,2
990,A,0.8287173,113.02041,B,2
991,A,0.8686912,123.20408,B,2
992,A,0.95036256,133.38776,B,2
993,A,0.8823788,143.57143,B,2
994,A,0.9292641,153.7551,B,2
995,A,0.93224317,163.93878,B,2
996,A,0.95605934,174.12245,B,2
997,A,0.97689253,184.30612,B,2
998,A,0.93001974,194.48979,B,2
999,A,0.9228254,204.67346,B,2
1000,A,0.9570765,214.85715,B,2
1001,A,0.9184945,225.04082,B,2
1002,A,0.940027,235.22449,B,2
1003,A,0.97482187,245.40816,B,2
1004,A,0.95709944,255.59184,B,2
1005,A,0.9688257,265.7755,B,2
1006,A,0.96715724,275.9592,B,2
1007,A,0.9819444,286.14285,B,2
1008,A,0.9756733,296.32654,B,2
1009,A,0.963457,306.5102,B,2
1010,A,0.9930956,316.69388,B,2
1011,A,1.049494,326.87756,B,2
1012,A,0.9661893,337.06122,B,2
1013,A,0.9827931,347.2449,B,2
1014,A,1.0023692,357.42856,B,2
1015,A,0.9963768,367.61224,B,2
1016,A,1.0057765,377.79593,B,2
1017,A,0.98422146,387.97958,B,2
1018,A,0.98486394,398.16327,B,2
1019,A,0.9590931,408.34692,B,2
1020,A,0.9899619,418.5306,B,2
1021,A,0.9583216,428.7143,B,2
1022,A,1.0005275,438.89795,B,2
1023,A,0.98343164,449.08163,B,2
1024,A,0.9747012,459.26532,B,2
1025,A,0.9472766,469.44897,B,2
1026,A,0.96801883,479.63266,B,2
1027,A,0.97225165,489.8163,B,2
1028,A,0.9896947,500.0,B,2
1029,B,4.449375,11.183674,B,2
1030,B,3.3301191,21.367348,B,2
1031,B,3.8697462,31.55102,B,2
1032,B,3.235456,41.734695,B,2
1033,B,3.0983646,51.918365,B,2
1034,B,3.3614542,62.10204,B,2
1035,B,3.1937926,72.28571,B,2
1036,B,2.7058644,82.46939,B,2
1037,B,2.061852,92.65306,B,2
1038,B,2.1986845,102.83673,B,2
1039,B,2.2513049,113.02041,B,2
1040,B,1.7900108,123.20408,B,2
1041,B,1.4695847,133.38776,B,2
1042,B,1.7792681,143.57143,B,2
1043,B,1.3892231,153.7551,B,2
1044,B,0.959635,163.93878,B,2
1045,B,1.4511645,174.12245,B,2
1046,B,1.1254425,184.30612,B,2
1047,B,1.1242982,194.48979,B,2
1048,B,1.0170586,204.67346,B,2
1049,B,1.1486018,214.85715,B,2
1050,B,0.9755607,225.04082,B,2
1051,B,1.0558385,235.22449,B,2
1052,B,0.90856695,245.40816,B,2
1053,B,0.98750055,255.59184,B,2
1054,B,1.093246,265.7755,B,2
1055,B,0.9064759,275.9592,B,2
1056,B,1.055724,286.14285,B,2
1057,B,0.8661108,296.32654,B,2
1058,B,0.93068194,306.5102,B,2
1059,B,0.86663395,316.69388,B,2
1060,B,0.82158,326.87756,B,2
1061,B,1.0607581,337.06122,B,2
1062,B,0.8775568,347.2449,B,2
1063,B,0.8571787,357.42856,B,2
1064,B,0.9846957,367.61224,B,2
1065,B,0.94323117,377.79593,B,2
1066,B,1.0742117,387.97958,B,2
1067,B,1.2166781,398.16327,B,2
1068,B,1.1722589,408.34692,B,2
1069,B,1.227321,418.5306,B,2
1070,B,1.2911638,428.7143,B,2
1071,B,0.9808335,438.89795,B,2
1072,B,1.3066491,449.08163,B,2
1073,B,1.2384542,459.26532,B,2
1074,B,1.1156,469.44897,B,2
1075,B,1.2369666,479.63266,B,2
1076,B,1.12367,489.8163,B,2
1077,B,1.0000879,500.0,B,2
1078,C,0.77246094,11.183674,B,2
1079,C,0.7150873,21.367348,B,2
1080,C,0.954861,31.55102,B,2
1081,C,0.9800918,41.734695,B,2
1082,C,0.914737,51.918365,B,2
1083,C,0.8464288,62.10204,B,2
1084,C,0.8064894,72.28571,B,2
1085,C,1.0182703,82.46939,B,2
1086,C,1.053887,92.65306,B,2
1087,C,1.0306185,102.83673,B,2
1088,C,1.1098793,113.02041,B,2
1089,C,1.0603298,123.20408,B,2
1090,C,1.1195147,133.38776,B,2
1091,C,1.1562988,143.57143,B,2
1092,C,1.1448076,153.7551,B,2
1093,C,1.1535891,163.93878,B,2
1094,C,1.2154757,174.12245,B,2
1095,C,1.1972343,184.30612,B,2
1096,C,1.1592407,194.48979,B,2
1097,C,1.2810496,204.67346,B,2
1098,C,1.1353254,214.85715,B,2
1099,C,1.2246081,225.04082,B,2
1100,C,1.0767752,235.22449,B,2
1101,C,1.1208994,245.40816,B,2
1102,C,1.1361694,255.59184,B,2
1103,C,1.1570587,265.7755,B,2
1104,C,1.1418289,275.9592,B,2
1105,C,1.1391926,286.14285,B,2
1106,C,1.1505817,296.32654,B,2
1107,C,1.0961719,306.5102,B,2
1108,C,1.1096469,316.69388,B,2
1109,C,1.0242876,326.87756,B,2
1110,C,1.1192284,337.06122,B,2
1111,C,1.1873499,347.2449,B,2
1112,C,1.0859399,357.42856,B,2
1113,C,1.0958513,367.61224,B,2
1114,C,0.9553457,377.79593,B,2
1115,C,1.0064396,387.97958,B,2
1116,C,0.9896604,398.16327,B,2
1117,C,0.9672658,408.34692,B,2
1118,C,0.9356662,418.5306,B,2
1119,C,0.8961861,428.7143,B,2
1120,C,0.94589776,438.89795,B,2
1121,C,0.9257028,449.08163,B,2
1122,C,0.87244666,459.26532,B,2
1123,C,0.9316972,469.44897,B,2
1124,C,0.91078156,479.63266,B,2
1125,C,0.9080354,489.8163,B,2
1126,C,0.8572889,500.0,B,2
1127,D,0.9416666,11.183674,B,2
1128,D,1.2217076,21.367348,B,2
1129,D,1.1154323,31.55102,B,2
1130,D,1.0041088,41.734695,B,2
1131,D,1.0314217,51.918365,B,2
1132,D,1.0676367,62.10204,B,2
1133,D,1.0389595,72.28571,B,2
1134,D,1.0277163,82.46939,B,2
1135,D,0.97973377,92.65306,B,2
1136,D,1.0704404,102.83673,B,2
1137,D,0.9654448,113.02041,B,2
1138,D,1.0127226,123.20408,B,2
1139,D,0.92544746,133.38776,B,2
1140,D,0.9466238,143.57143,B,2
1141,D,0.9623896,153.7551,B,2
1142,D,1.0228382,163.93878,B,2
1143,D,0.8875065,174.12245,B,2
1144,D,0.914847,184.30612,B,2
1145,D,0.99510825,194.48979,B,2
1146,D,0.96990675,204.67346,B,2
1147,D,0.968174,214.85715,B,2
1148,D,1.003528,225.04082,B,2
1149,D,1.0330646,235.22449,B,2
1150,D,0.9920649,245.40816,B,2
1151,D,0.99439234,255.59184,B,2
1152,D,0.95063204,265.7755,B,2
1153,D,0.99174416,275.9592,B,2
1154,D,0.9495537,286.14285,B,2
1155,D,0.9839022,296.32654,B,2
1156,D,1.0133613,306.5102,B,2
1157,D,0.9789741,316.69388,B,2
1158,D,0.9533392,326.87756,B,2
1159,D,0.97810924,337.06122,B,2
1160,D,0.9524939,347.2449,B,2
1161,D,0.97834194,357.42856,B,2
1162,D,0.9611479,367.61224,B,2
1163,D,1.0232364,377.79593,B,2
1164,D,1.00611,387.97958,B,2
1165,D,0.99045616,398.16327,B,2
1166,D,1.0426884,408.34692,B,2
1167,D,1.0070575,418.5306,B,2
1168,D,1.0573839,428.7143,B,2
1169,D,1.028112,438.89795,B,2
1170,D,1.0105724,449.08163,B,2
1171,D,1.0551403,459.26532,B,2
1172,D,1.0814513,469.44897,B,2
1173,D,1.0456927,479.63266,B,2
1174,D,1.0601218,489.8163,B,2
1175,D,1.081712,500.0,B,2
1176,A,0.9342384,11.183674,C,2
1177,A,0.9548728,21.367348,C,2
1178,A,1.0142801,31.55102,C,2
1179,A,1.063434,41.734695,C,2
1180,A,1.0799313,51.918365,C,2
1181,A,0.9707736,62.10204,C,2
1182,A,1.0230718,72.28571,C,2
1183,A,0.98869014,82.46939,C,2
1184,A,1.0431187,92.65306,C,2
1185,A,1.0424773,102.83673,C,2
1186,A,1.0060192,113.02041,C,2
1187,A,1.0046943,123.20408,C,2
1188,A,0.9920868,133.38776,C,2
1189,A,1.0251082,143.57143,C,2
1190,A,1.0274358,153.7551,C,2
1191,A,0.99086815,163.93878,C,2
1192,A,1.0063882,174.12245,C,2
1193,A,0.98709595,184.30612,C,2
1194,A,0.9744627,194.48979,C,2
1195,A,0.98059785,204.67346,C,2
1196,A,1.0143367,214.85715,C,2
1197,A,0.98515946,225.04082,C,2
1198,A,0.99480087,235.22449,C,2
1199,A,0.97581273,245.40816,C,2
1200,A,0.96587,255.59184,C,2
1201,A,0.9863707,265.7755,C,2
1202,A,0.9877337,275.9592,C,2
1203,A,0.98839784,286.14285,C,2
1204,A,0.97641647,296.32654,C,2
1205,A,0.96569794,306.5102,C,2
1206,A,0.9897933,316.69388,C,2
1207,A,0.9778263,326.87756,C,2
1208,A,0.98408914,337.06122,C,2
1209,A,0.9959946,347.2449,C,2
1210,A,0.9696374,357.42856,C,2
1211,A,0.99086094,367.61224,C,2
1212,A,0.991435,377.79593,C,2
1213,A,0.9835074,387.97958,C,2
1214,A,1.0003183,398.16327,C,2
1215,A,0.97915876,408.34692,C,2
1216,A,0.9984266,418.5306,C,2
1217,A,1.0111353,428.7143,C,2
1218,A,0.9942487,438.89795,C,2
1219,A,1.0148468,449.08163,C,2
1220,A,1.0304391,459.26532,C,2
1221,A,1.0105349,469.44897,C,2
1222,A,0.99360627,479.63266,C,2
1223,A,1.0291152,489.8163,C,2
1224,A,1.0058026,500.0,C,2
1225,B,0.77246094,11.183674,C,2
1226,B,0.7150873,21.367348,C,2
1227,B,0.95486104,31.55102,C,2
1228,B,0.9800917,41.734695,C,2
1229,B,0.914737,51.918365,C,2
1230,B,0.8464289,62.10204,C,2
1231,B,0.80648935,72.28571,C,2
1232,B,1.0182703,82.46939,C,2
1233,B,1.053887,92.65306,C,2
1234,B,1.0306184,102.83673,C,2
1235,B,1.1098793,113.02041,C,2
1236,B,1.0603298,123.20408,C,2
1237,B,1.1195146,133.38776,C,2
1238,B,1.1562988,143.57143,C,2
1239,B,1.1448076,153.7551,C,2
1240,B,1.153589,163.93878,C,2
1241,B,1.2154758,174.12245,C,2
1242,B,1.1972343,184.30612,C,2
1243,B,1.1592405,194.48979,C,2
1244,B,1.2810495,204.67346,C,2
1245,B,1.1353254,214.85715,C,2
1246,B,1.2246081,225.04082,C,2
1247,B,1.0767752,235.22449,C,2
1248,B,1.1208996,245.40816,C,2
1249,B,1.1361693,255.59184,C,2
1250,B,1.1570587,265.7755,C,2
1251,B,1.141829,275.9592,C,2
1252,B,1.1391926,286.14285,C,2
1253,B,1.1505818,296.32654,C,2
1254,B,1.0961719,306.5102,C,2
1255,B,1.1096469,316.69388,C,2
1256,B,1.0242876,326.87756,C,2
1257,B,1.1192284,337.06122,C,2
1258,B,1.1873499,347.2449,C,2
1259,B,1.0859398,357.42856,C,2
1260,B,1.0958513,367.61224,C,2
1261,B,0.9553457,377.79593,C,2
1262,B,1.0064397,387.97958,C,2
1263,B,0.9896604,398.16327,C,2
1264,B,0.9672659,408.34692,C,2
1265,B,0.93566626,418.5306,C,2
1266,B,0.89618605,428.7143,C,2
1267,B,0.94589764,438.89795,C,2
1268,B,0.9257028,449.08163,C,2
1269,B,0.8724466,459.26532,C,2
1270,B,0.9316973,469.44897,C,2
1271,B,0.9107817,479.63266,C,2
1272,B,0.9080354,489.8163,C,2
1273,B,0.85728884,500.0,C,2
1274,C,2.6070557,11.183674,C,2
1275,C,2.3348823,21.367348,C,2
1276,C,1.9741414,31.55102,C,2
1277,C,1.77683,41.734695,C,2
1278,C,1.6787097,51.918365,C,2
1279,C,1.9750199,62.10204,C,2
1280,C,1.8128812,72.28571,C,2
1281,C,1.712648,82.46939,C,2
1282,C,1.6728032,92.65306,C,2
1283,C,1.6602637,102.83673,C,2
1284,C,1.6732196,113.02041,C,2
1285,C,1.6444229,123.20408,C,2
1286,C,1.6038541,133.38776,C,2
1287,C,1.5533811,143.57143,C,2
1288,C,1.563562,153.7551,C,2
1289,C,1.5894511,163.93878,C,2
1290,C,1.4953108,174.12245,C,2
1291,C,1.5227187,184.30612,C,2
1292,C,1.4682747,194.48979,C,2
1293,C,1.4315602,204.67346,C,2
1294,C,1.3505148,214.85715,C,2
1295,C,1.3299247,225.04082,C,2
1296,C,1.3460102,235.22449,C,2
1297,C,1.3668543,245.40816,C,2
1298,C,1.4244518,255.59184,C,2
1299,C,1.3218673,265.7755,C,2
1300,C,1.2877839,275.9592,C,2
1301,C,1.2734607,286.14285,C,2
1302,C,1.2896088,296.32654,C,2
1303,C,1.296923,306.5102,C,2
1304,C,1.2669706,316.69388,C,2
1305,C,1.2413825,326.87756,C,2
1306,C,1.2107565,337.06122,C,2
1307,C,1.1755745,347.2449,C,2
1308,C,1.1961366,357.42856,C,2
1309,C,1.1564987,367.61224,C,2
1310,C,1.2128792,377.79593,C,2
1311,C,1.1718255,387.97958,C,2
1312,C,1.1337467,398.16327,C,2
1313,C,1.1857567,408.34692,C,2
1314,C,1.1194212,418.5306,C,2
1315,C,1.1658121,428.7143,C,2
1316,C,1.1251025,438.89795,C,2
1317,C,1.068217,449.08163,C,2
1318,C,1.0983467,459.26532,C,2
1319,C,1.0993862,469.44897,C,2
1320,C,1.1186678,479.63266,C,2
1321,C,0.9799259,489.8163,C,2
1322,C,1.0386221,500.0,C,2
1323,D,0.34135416,11.183674,C,2
1324,D,0.4247074,21.367348,C,2
1325,D,0.49916857,31.55102,C,2
1326,D,0.51167303,41.734695,C,2
1327,D,0.58016956,51.918365,C,2
1328,D,0.55790395,62.10204,C,2
1329,D,0.6100559,72.28571,C,2
1330,D,0.64899385,82.46939,C,2
1331,D,0.6123798,92.65306,C,2
1332,D,0.6061584,102.83673,C,2
1333,D,0.64207894,113.02041,C,2
1334,D,0.6634792,123.20408,C,2
1335,D,0.69533646,133.38776,C,2
1336,D,0.66877973,143.57143,C,2
1337,D,0.68241763,153.7551,C,2
1338,D,0.70822114,163.93878,C,2
1339,D,0.7330838,174.12245,C,2
1340,D,0.73439467,184.30612,C,2
1341,D,0.7846314,194.48979,C,2
1342,D,0.78639865,204.67346,C,2
1343,D,0.796861,214.85715,C,2
1344,D,0.8256667,225.04082,C,2
1345,D,0.8313737,235.22449,C,2
1346,D,0.842479,245.40816,C,2
1347,D,0.8224014,255.59184,C,2
1348,D,0.839408,265.7755,C,2
1349,D,0.8596813,275.9592,C,2
1350,D,0.86473435,286.14285,C,2
1351,D,0.8670564,296.32654,C,2
1352,D,0.8863797,306.5102,C,2
1353,D,0.869151,316.69388,C,2
1354,D,0.91080165,326.87756,C,2
1355,D,0.9028727,337.06122,C,2
1356,D,0.88921094,347.2449,C,2
1357,D,0.9322901,357.42856,C,2
1358,D,0.9211992,367.61224,C,2
1359,D,0.91508394,377.79593,C,2
1360,D,0.93770546,387.97958,C,2
1361,D,0.9356776,398.16327,C,2
1362,D,0.9420859,408.34692,C,2
1363,D,0.9561322,418.5306,C,2
1364,D,0.92340624,428.7143,C,2
1365,D,0.9560413,438.89795,C,2
1366,D,0.9586519,449.08163,C,2
1367,D,0.9341047,459.26532,C,2
1368,D,0.9500219,469.44897,C,2
1369,D,0.9670723,479.63266,C,2
1370,D,0.9862482,489.8163,C,2
1371,D,0.9961841,500.0,C,2
1372,A,0.89020795,11.183674,D,2
1373,A,1.0188535,21.367348,D,2
1374,A,0.9840648,31.55102,D,2
1375,A,0.98646355,41.734695,D,2
1376,A,0.9703275,51.918365,D,2
1377,A,0.9882063,62.10204,D,2
1378,A,0.9658004,72.28571,D,2
1379,A,0.98462427,82.46939,D,2
1380,A,0.96515995,92.65306,D,2
1381,A,0.9942205,102.83673,D,2
1382,A,0.9814611,113.02041,D,2
1383,A,0.99645966,123.20408,D,2
1384,A,0.98712707,133.38776,D,2
1385,A,0.99921525,143.57143,D,2
1386,A,0.9995813,153.7551,D,2
1387,A,0.9843299,163.93878,D,2
1388,A,1.0078148,174.12245,D,2
1389,A,1.0047039,184.30612,D,2
1390,A,0.9994852,194.48979,D,2
1391,A,0.9992089,204.67346,D,2
1392,A,0.9925575,214.85715,D,2
1393,A,0.9939662,225.04082,D,2
1394,A,0.9996973,235.22449,D,2
1395,A,0.994994,245.40816,D,2
1396,A,0.9979018,255.59184,D,2
1397,A,1.006281,265.7755,D,2
1398,A,0.99648136,275.9592,D,2
1399,A,1.0111836,286.14285,D,2
1400,A,1.0213844,296.32654,D,2
1401,A,1.0126896,306.5102,D,2
1402,A,0.990407,316.69388,D,2
1403,A,1.0153792,326.87756,D,2
1404,A,1.0064856,337.06122,D,2
1405,A,0.99041593,347.2449,D,2
1406,A,1.008865,357.42856,D,2
1407,A,1.0179654,367.61224,D,2
1408,A,1.0116609,377.79593,D,2
1409,A,0.999168,387.97958,D,2
1410,A,1.007915,398.16327,D,2
1411,A,1.0078275,408.34692,D,2
1412,A,0.9916744,418.5306,D,2
1413,A,1.0028085,428.7143,D,2
1414,A,1.0033123,438.89795,D,2
1415,A,0.9949773,449.08163,D,2
1416,A,1.0011346,459.26532,D,2
1417,A,1.0033978,469.44897,D,2
1418,A,0.99844897,479.63266,D,2
1419,A,0.9916797,489.8163,D,2
1420,A,0.988324,500.0,D,2
1421,B,0.94166666,11.183674,D,2
1422,B,1.2217075,21.367348,D,2
1423,B,1.1154321,31.55102,D,2
1424,B,1.0041085,41.734695,D,2
1425,B,1.0314217,51.918365,D,2
1426,B,1.0676367,62.10204,D,2
1427,B,1.0389596,72.28571,D,2
1428,B,1.0277163,82.46939,D,2
1429,B,0.9797339,92.65306,D,2
1430,B,1.0704404,102.83673,D,2
1431,B,0.96544474,113.02041,D,2
1432,B,1.0127227,123.20408,D,2
1433,B,0.9254474,133.38776,D,2
1434,B,0.9466239,143.57143,D,2
1435,B,0.96238965,153.7551,D,2
1436,B,1.0228381,163.93878,D,2
1437,B,0.8875065,174.12245,D,2
1438,B,0.914847,184.30612,D,2
1439,B,0.9951082,194.48979,D,2
1440,B,0.9699067,204.67346,D,2
1441,B,0.9681739,214.85715,D,2
1442,B,1.0035281,225.04082,D,2
1443,B,1.0330645,235.22449,D,2
1444,B,0.99206495,245.40816,D,2
1445,B,0.9943923,255.59184,D,2
1446,B,0.95063215,265.7755,D,2
1447,B,0.99174416,275.9592,D,2
1448,B,0.9495537,286.14285,D,2
1449,B,0.9839023,296.32654,D,2
1450,B,1.0133612,306.5102,D,2
1451,B,0.97897404,316.69388,D,2
1452,B,0.9533392,326.87756,D,2
1453,B,0.97810924,337.06122,D,2
